id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_0682,https://vietnamnet.vn/gia-vang-hom-nay-21-6-2025-tiep-da-giam-manh-vang-nhan-lao-doc-2413480.html,"Giá vàng hôm nay 21/6/2025 biến động thất thường, SJC vụt tăng trở lại","Giá vàng hôm nay 21/6/2025 trên thế giới biến động mạnh, có thời điểm rơi xuống 3.342 USD/ounce rồi lấy đà vọt lên. Vàng miếng SJC và nhẫn trơn trong nước cũng đồng loạt tăng từ 200.000-500.000 đồng/lượng tùy thương hiệu.",Kinh doanh & Kinh tế,2025-06-21T05:30:00+07:00,VietNamNet,data/images/article_0682_image.png,non-clickbait
article_0404,https://vietnamnet.vn/du-bao-thoi-tiet-23-6-2025-mien-bac-con-mua-lon-o-vung-nui-trung-bo-nang-nong-2413917.html,"Dự báo thời tiết 23/6/2025: Miền Bắc còn mưa lớn ở vùng núi, Trung Bộ nắng nóng","Dự báo thời tiết 23/6/2025, mưa lớn ở miền Bắc có xu hướng giảm dần, chủ yếu xuất hiện ở vùng núi và trung du. Trung Bộ duy trì nắng nóng với cao nhất trên 35 độ. Tây Nguyên và Nam Bộ cục bộ mưa to.",Tin tức tổng hợp,2025-06-23T06:27:00+07:00,VietNamNet,data/images/article_0404_image.png,non-clickbait
article_0534,https://baomoi.com/israel-pha-huy-2-chiec-f-14-tomcat-cuoi-cung-sot-lai-tren-the-gioi-the-nao-c52571630.epi,Israel phá hủy 2 chiếc F-14 Tomcat cuối cùng sót lại trên thế giới thế nào? - Báo VTC News,Lực lượng phòng vệ Israel phá hủy 2 máy bay cuối cùng từ thời Chiến tranh Lạnh còn sót lại của Iran - thể hiện ý định giành ưu thế trên không phận.,Quốc tế,2025-06-23T05:12:33.000Z,Báo Mới,data/images/article_0534_image.png,clickbait
article_3214,https://www.24h.com.vn/giai-tri/btc-concert-anh-trai-vuot-ngan-chong-gai-xin-loi-c731a1673077.html,BTC concert Anh trai vượt ngàn chông gai xin lỗi,"Concert Anh trai vượt ngàn chông gai day 6 diễn ra trong cơn mưa tầm tã. Do mưa lớn thiết bị điện của concert liên tục gặp sự cố, tổng thời gian mất điện, mất màn led lên tới gần 40 phút. BTC concert nhanh chóng xin lỗi vì những sự cố này.",Giải trí & Showbiz,2025-06-16T08:30:55+07:00,24h,data/images/article_3214_image.png,clickbait
article_0514,https://baomoi.com/bi-an-ve-co-so-lam-giau-urani-moi-cua-iran-c52571933.epi,Bí ẩn về cơ sở làm giàu urani mới của Iran - Báo Điện tử Tiếng nói Việt Nam,"Trước các cuộc tấn công của Israel và Mỹ nhằm vào Iran, giới chức Tehran đã tiết lộ về một cơ sở làm giàu urani mới. Cho tới nay, vẫn chưa rõ cơ sở này được đặt ở đâu.",Quốc tế,2025-06-23T05:47:00.000Z,Báo Mới,data/images/article_0514_image.png,clickbait
article_0915,https://thanhnien.vn/nha-may-bia-sai-gon-dak-lak-san-xuat-gan-voi-trach-nhiem-xa-hoi-vi-moi-truong-vi-tuong-lai-xanh-185250621162045501.htm,"Nhà máy Bia Sài Gòn - Đắk Lắk: Sản xuất gắn với trách nhiệm xã hội vì môi trường, vì tương lai xanh","Nhà máy Bia Sài Gòn - Đắk Lắk (thuộc Công ty CP Bia Sài Gòn - Miền Trung), tọa lạc tại số 01 Nguyễn Văn Linh, TP.Buôn Ma Thuột, không chỉ là cơ sở sản xuất công nghiệp quy mô lớn của Tây nguyên mà còn là điểm sáng trong gắn kết phát triển kinh tế với bảo vệ môi trường và trách nhiệm cộng đồng.",Kinh doanh & Kinh tế,2025-06-21T16:20:00+07:00,Thanh Niên,data/images/article_0915_image.png,non-clickbait
article_3347,https://tuoitre.vn/vao-vien-xin-cap-cuu-chua-kip-chuyen-vien-theo-y-muon-da-ra-tay-dam-dieu-duong-20250623154745497.htm,"Vào viện xin cấp cứu, chưa kịp chuyển viện theo ý muốn đã ra tay đấm điều dưỡng","Thanh niên 25 tuổi đến Bệnh viện Đa khoa tỉnh Khánh Hòa cấp cứu, sau đó đề nghị được chuyển đi cơ sở y tế khác điều trị. Trong khi nhân viên bệnh viện đang xử lý yêu cầu, anh này đã hành hung 1 điều dưỡng.",Sức khỏe & Đời sống,2025-06-23T15:55:46+07:00,Tuổi Trẻ,data/images/article_3347_image.png,clickbait
article_3694,https://www.24h.com.vn/suc-khoe-doi-song/quy-ong-thich-uong-bia-sau-tap-the-duc-niem-vui-ngan-hau-qua-dai-c62a1675075.html,"Quý ông thích uống bia sau tập thể dục - niềm vui ngắn, hậu quả dài","Sau những giờ đổ mồ hôi trên sân bóng hay phòng gym, nhiều người uống bia để giải khát, gắn kết nhưng thói quen đó âm thầm gây tổn hại sức khỏe, làm mất đi lợi ích của tập luyện.",Sức khỏe & Đời sống,2025-06-23T15:00:00+07:00,24h,data/images/article_3694_image.png,clickbait
article_0821,https://baomoi.com/hoi-nghi-lan-thu-2-bch-dang-bo-cac-co-quan-dang-tinh-c52572049.epi,Hội nghị lần thứ 2 BCH Đảng bộ các cơ quan Đảng tỉnh - Báo Điện Biên Phủ,"Sáng nay (23/6), Ban Chấp hành Đảng bộ các cơ quan Đảng tỉnh, nhiệm kỳ 2020 - 2025 tổ chức hội nghị lần thứ 2, cho ý kiến vào một số nội dung quan trọng.",Tin tức tổng hợp,2025-06-23T05:57:00.000Z,Báo Mới,data/images/article_0821_image.png,non-clickbait
article_2631,https://vietnamnet.vn/dang-thi-hanh-an-boi-thuong-cho-hon-43-ngan-bi-hai-trong-vu-an-truong-my-lan-2412438.html,"Bắt đầu thi hành án, bồi thường cho hơn 43.000 bị hại trong vụ Trương Mỹ Lan","Cục THADS TPHCM cho biết, bắt đầu tổ chức thi hành án cho 43.108 bị hại liên quan đến vụ án bà Trương Mỹ Lan và đồng phạm nhận chuyển nhượng trái phiếu.",Chính trị & An ninh,2025-06-17T20:39:00+07:00,VietNamNet,data/images/article_2631_image.png,non-clickbait
article_2886,https://vietnamnet.vn/nghien-cuu-moi-he-lo-su-that-bat-ngo-ve-tuoi-tho-cua-pin-xe-dien-2413839.html,Nghiên cứu mới hé lộ sự thật bất ngờ về tuổi thọ pin xe điện,"Theo một nghiên cứu mới, bộ pin xe điện có thể hoạt động lâu hơn đáng kể so với tuổi thọ trung bình của một chiếc xe chạy bằng động cơ đốt trong truyền thống.",Xe & Vận tải,2025-06-23T14:52:00+07:00,VietNamNet,data/images/article_2886_image.png,clickbait
article_1088,https://baomoi.com/co-mot-binh-duong-van-minh-nghia-tinh-c52571590.epi,"Có một Bình Dương văn minh, nghĩa tình - Báo Bình Dương","Trong hành trình phát triển công nghiệp và đô thị hóa mạnh mẽ, Bình Dương không chỉ khẳng định vị thế là một trong những địa phương dẫn đầu cả nước về tăng trưởng kinh tế, mà còn từng bước xây dựng được hình ảnh một đô thị hiện đại, văn minh và nghĩa tình…",Văn hóa & Nghệ thuật,2025-06-23T05:05:43.000Z,Báo Mới,data/images/article_1088_image.png,non-clickbait
article_3395,https://thanhnien.vn/suzuki-fronx-co-du-suc-khuay-dong-phan-khuc-suv-do-thi-185250527140005384.htm,Suzuki Fronx có đủ sức khuấy động phân khúc SUV đô thị?,"Không có nhiều đối thủ cạnh tranh, phân khúc SUV đô thị hạng A hiện có nhiều ""dư địa"" để Suzuki Fronx có thể tạo lập vị thế, gầy dựng niềm tin với người tiêu dùng Việt Nam.",Other,2025-05-29T15:17:00+07:00,Thanh Niên,data/images/article_3395_image.png,non-clickbait
article_1467,https://thanhnien.vn/4-dieu-chinh-giup-dan-van-phong-cai-thien-suc-khoe-185250620003520768.htm,4 điều chỉnh giúp dân văn phòng cải thiện sức khỏe,"Công việc văn phòng thường phải ngồi nhiều giờ liền trước màn hình máy tính. Tình trạng này dễ khiến cơ thể mệt mỏi và gặp các vấn đề sức khỏe như đau lưng, mỏi mắt, thậm chí tăng nguy cơ các bệnh mạn tính.",Sức khỏe & Đời sống,2025-06-23T00:08:00+07:00,Thanh Niên,data/images/article_1467_image.png,non-clickbait
article_0100,https://thanhnien.vn/ong-nguyen-thanh-nghi-mong-bao-chi-tphcm-lan-toa-khat-vong-va-niem-tin-185250619133633903.htm,Ông Nguyễn Thanh Nghị mong báo chí TP.HCM lan tỏa khát vọng và niềm tin,"'Báo chí phải làm cầu nối lan tỏa khát vọng phát triển và niềm tin vào tương lai tươi sáng của đất nước', Phó bí thư Thường trực Thành ủy TP.HCM Nguyễn Thanh Nghị gửi gắm.",Tin tức tổng hợp,2025-06-19T14:36:00+07:00,Thanh Niên,data/images/article_0100_image.png,non-clickbait
article_2244,https://vnexpress.net/vks-mot-so-bi-cao-vu-trinh-van-quyet-xin-duoc-huong-tu-treo-la-vo-ly-4903689.html,VKS: Một số bị cáo vụ Trịnh Văn Quyết xin được hưởng tù treo là vô lý,"Hà NộiTrong vụ án liên quan cựu chủ tịch FLC Trịnh Văn Quyết, VKS nói nhiều người phạm tội lừa đảo có khung truy tố tới chung thân mà luật sư ""thỉnh cầu"" xin cho án tù treo là không hợp lý.",Other,2025-06-20T17:29:00+07:00,VnExpress,data/images/article_2244_image.png,non-clickbait
article_1968,https://vnexpress.net/johnny-depp-noi-bi-choi-xau-trong-vu-kien-amber-heard-4904918.html,Johnny Depp nói 'bị chơi xấu' trong vụ kiện Amber Heard,"Johnny Depp nói ""cả tin khi yêu"" và bị người quen ""chơi xấu"" trong vụ Amber Heard kiện anh tội phỉ báng.",Other,2025-06-23T14:40:00+07:00,VnExpress,data/images/article_1968_image.png,non-clickbait
article_0424,https://kenh14.vn/vua-ky-hop-dong-gia-30-ty-thu-mon-viet-kieu-bong-vuong-phai-tin-don-ly-ky-tai-vleague-21525062307134283.chn,"Vừa ký hợp đồng giá 30 tỷ, thủ môn Việt kiều bỗng vướng phải tin đồn ly kỳ tại V.League","Tin đồn này lan truyền khiến dư luận không khỏi bất ngờ, đặc biệt trong bối cảnh thủ môn Việt kiều này vừa lập kỷ lục vô tiền khoáng hậu.",Thể thao,2025-06-23T07:13:00,Kênh14,data/images/article_0424_image.png,clickbait
article_2574,https://thanhnien.vn/ngo-kien-huy-xit-keo-vi-cris-phan-hurrykng-the-hien-kha-nang-toan-hoc-on-trending-185250616171657042.htm,"Ngô Kiến Huy 'xịt keo' vì Cris Phan, HURRYKNG thể hiện khả năng toán học | ON TRENDING",Là thành viên có nhiều kinh nghiệm chơi gameshow trong dàn cast của 'Đấu trường gia tốc' nhưng Ngô Kiến Huy không tránh khỏi những khoảnh khắc bị đồng đội 'cà khịa' về khả năng chơi game.,Giải trí & Showbiz,2025-06-18T20:30:00+07:00,Thanh Niên,data/images/article_2574_image.png,non-clickbait
article_3768,https://www.24h.com.vn/du-lich-24h/12-vuon-hong-hut-khach-check-in-tai-nhat-ban-c76a1670928.html,12 vườn hồng hút khách check in tại Nhật Bản,"Tháng 6, các vườn hồng tại Nhật Bản nở rộ, thêm trải nghiệm cho du khách khi đến du lịch.",Du lịch & Ẩm thực,2025-06-09T10:00:00+07:00,24h,data/images/article_3768_image.png,non-clickbait
article_1854,https://vietnamnet.vn/chi-hon-1-ty-dong-lam-dam-cuoi-13-ngay-sau-nguoi-vo-bien-mat-gay-phan-no-2412591.html,"Chi hơn 1 tỷ đồng làm đám cưới, 13 ngày sau người vợ biến mất gây phẫn nộ","TRUNG QUỐC - 13 ngày sau đám cưới, người vợ lặng lẽ biến mất, để lại sự bàng hoàng cho gia đình chồng.",Sức khỏe & Đời sống,2025-06-19T09:04:00+07:00,VietNamNet,data/images/article_1854_image.png,clickbait
article_0401,https://vietnamnet.vn/ba-thanh-nien-leo-nui-trai-nghiem-bi-lac-phai-goi-dien-cau-cuu-2413994.html,Ba giờ giải cứu nhóm thanh niên leo núi bị lạc,"Ba thanh niên rủ nhau leo núi Hoàng Ngưu Sơn (Nha Trang, Khánh Hòa) để trải nghiệm. Khi trở xuống cả nhóm bị lạc, không tìm được đường về nên phải gọi điện cầu cứu.",Tin tức tổng hợp,2025-06-23T08:10:00+07:00,VietNamNet,data/images/article_0401_image.png,non-clickbait
article_3160,https://www.24h.com.vn/giai-tri/em-gai-quoc-dan-bi-co-lap-c731a1671781.html,Em gái quốc dân bị cô lập,"Sự thiếu vắng trong ngày trọng đại, giới thần tượng Kpop lại dậy sóng vì nghi vấn rạn nứt tình cảm. “Em gái quốc dân“ Suzy, Han Sun Hwa, Soyeon bị lôi vào cuộc bàn tán “cạch mặt“ đồng nghiệp.",Giải trí & Showbiz,2025-06-23T12:09:12+07:00,24h,data/images/article_3160_image.png,clickbait
article_0983,https://www.saostar.vn/am-nhac/fan-bi-bao-ve-dam-vao-chan-khi-di-xem-show-hoa-minzy-phan-ung-ra-sao-202506221334592817.html,"Fan bị bảo vệ dẫm vào chân khi đi xem show, Hòa Minzy phản ứng ra sao?",Chia sẻ từ Hòa Minzy khiến nhiều người bất ngờ.,Giải trí & Showbiz,2025-06-22T19:15:00.000+07:00,SaoStar,data/images/article_0983_image.png,clickbait
article_2625,https://vietnamnet.vn/tam-giu-14-doi-tuong-gay-nao-loan-duong-pho-hai-phong-luc-rang-sang-2412821.html,Tạm giữ 14 đối tượng gây náo loạn đường phố Hải Phòng lúc rạng sáng,"Nửa đêm về sáng, hàng trăm đối tượng là thanh niên tụ tập điều khiển xe máy tốc độ cao, lạng lách, đánh võng giữa trung tâm TP Hải Phòng khiến người dân hoang mang, lo sợ.",Chính trị & An ninh,2025-06-18T22:46:00+07:00,VietNamNet,data/images/article_2625_image.png,non-clickbait
article_2081,https://vietnamnet.vn/top-5-loai-trai-cay-mua-he-giup-giai-nhiet-tot-nhat-2413322.html,5 loại trái cây mùa hè tốt nhất,"Vào mùa hè, các loại trái cây như dưa hấu, dâu tây, xoài… đạt hương vị thơm ngon nhất, cung cấp nhiều giá trị dinh dưỡng.",Sức khỏe & Đời sống,2025-06-23T05:30:00+07:00,VietNamNet,data/images/article_2081_image.png,clickbait
article_0339,https://tuoitre.vn/su-that-ve-video-vu-no-co-so-hat-nhan-fordow-khi-my-tan-cong-20250623102843062.htm,Sự thật về video 'vụ nổ cơ sở hạt nhân Fordow' khi Mỹ tấn công,"Một đoạn video đang lan truyền trên mạng xã hội được cho là ghi lại vụ nổ tại cơ sở hạt nhân Fordow của Iran sau khi Mỹ không kích. Tuy nhiên qua xác minh, đoạn video này là giả, là video cũ ở Nga.",Other,2025-06-23T10:40:05+07:00,Tuổi Trẻ,data/images/article_0339_image.png,non-clickbait
article_2856,https://thanhnien.vn/hlv-tran-minh-chien-tiep-tuc-khong-du-hop-bao-tuong-lai-clb-binh-dinh-bap-benh-mo-ho-185250622201332185.htm,"HLV Trần Minh Chiến tiếp tục không dự họp báo, tương lai CLB Bình Định bấp bênh, mơ hồ…","Sau khi CLB Bình Định chính thức xuống hạng, trợ lý Trần Hùng Cường cho biết ông và các đồng nghiệp cũng đang chờ ban lãnh đạo ra 'phán quyết' về tương lai đội bóng.",Other,2025-06-22T20:18:00+07:00,Thanh Niên,data/images/article_2856_image.png,clickbait
article_3428,https://vietnamnet.vn/4-dia-diem-du-lich-gan-ha-noi-tron-nang-nong-ly-tuong-cho-dip-he-2025-2411393.html,4 địa điểm 'trốn nắng nóng' lý tưởng gần Hà Nội cho dịp hè 2025,"Dưới đây là gợi ý một số địa điểm du lịch cách Hà Nội chỉ vài giờ di chuyển có cảnh quan đẹp, khí hậu trong lành, không quá đông đúc, tấp nập, là nơi ""trốn nóng"" lý tưởng trong mùa hè.",Du lịch & Ẩm thực,2025-06-17T13:00:00+07:00,VietNamNet,data/images/article_3428_image.png,non-clickbait
article_2833,https://thanhnien.vn/highlight-al-ain-0-5-juventus-chenh-lech-dang-cap-fifa-club-world-cup-2025-185250619185955244.htm,Highlight Al Ain 0-5 Juventus: Chênh lệch đẳng cấp | FIFA Club World Cup 2025™,Những tình huống đáng chú ý nhất trong trận đấu giữa Al Ain và Juventus thuộc khuôn khổ FIFA Club World Cup 2025™.,Thể thao,2025-06-19T18:59:00+07:00,Thanh Niên,data/images/article_2833_image.png,non-clickbait
article_2780,https://vnexpress.net/7-dac-diem-cua-dan-ong-khien-phu-nu-muon-gan-bo-4903416.html,7 đặc điểm của đàn ông khiến phụ nữ muốn gắn bó,"Không phải người đàn ông lý tưởng nào cũng lãng mạn hay giỏi ăn nói. Nhiều người chinh phục bạn đời bằng sự điềm tĩnh, đáng tin và khiến người khác thấy an toàn.",Other,2025-06-21T10:03:00+07:00,VnExpress,data/images/article_2780_image.png,clickbait
article_1684,https://baomoi.com/dong-chi-pho-bi-thu-thuong-truc-tinh-uy-dinh-thi-lua-kiem-tra-cong-tac-chuan-bi-ky-thi-tot-nghiep-thpt-nam-2025-c52571922.epi,Đồng chí Phó Bí thư Thường trực Tỉnh ủy Đinh Thị Lụa kiểm tra công tác chuẩn bị Kỳ thi tốt nghiệp THPT năm 2025 - Báo Hà Nam,"Sáng 23/6, Đoàn công tác do đồng chí Đinh Thị Lụa, Phó Bí thư Thường trực Tỉnh ủy làm trưởng đoàn đã đi kiểm tra công tác chuẩn bị tổ chức Kỳ thi tốt nghiệp THPT năm 2025 tại điểm thi Trường THPT B Duy Tiên. Cùng đi có đồng chí Trần Xuân Dưỡng, TUV, Phó Chủ tịch UBND tỉnh, Trưởng Ban Chỉ đạo Kỳ thi tốt nghiệp THPT năm 2025 tỉnh; lãnh đạo Sở Giáo dục và Đào tạo, đại diện lãnh đạo các sở, ngành liên quan.",Giáo dục & Học đường,2025-06-23T05:44:00.000Z,Báo Mới,data/images/article_1684_image.png,non-clickbait
