id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_0535,https://baomoi.com/dong-cua-eo-bien-hormuz-la-hanh-dong-tu-sat-cua-iran-c52571547.epi,Đóng cửa eo biển Hormuz là 'hành động tự sát' của Iran? - Báo Người Lao Động,"Trong tất cả cuộc xung đột xảy ra ở Trung Đông trước đây, eo biển Hormuz chưa từng bị phong tỏa dù Iran từng nhiều lần đe dọa làm thế.",Quốc tế,2025-06-23T05:10:00.000Z,Báo Mới,data/images/article_0535_image.png,clickbait
article_2779,https://vnexpress.net/co-gai-22-nam-khong-tay-trang-4904363.html,Cô gái 22 năm không tẩy trang,"Trung QuốcCô Gao, 37 tuổi, ở Cát Lâm gây sửng sốt trên mạng xã hội với những bức ảnh mặt sưng đỏ, biến dạng sau hơn hai thập niên trang điểm nhưng không tẩy trang.",Other,2025-06-21T11:20:00+07:00,VnExpress,data/images/article_2779_image.png,clickbait
article_2138,https://www.24h.com.vn/cong-nghe-thong-tin/che-do-an-danh-cua-chrome-khong-he-an-danh-nhu-ban-nghi-day-la-su-that-c55a1674553.html,"Chế độ ẩn danh của Chrome không hề ""ẩn danh"" như bạn nghĩ, đây là sự thật","Chế độ ẩn danh của Chrome không thể bảo vệ bạn, hãy ngừng tin tưởng một cách mù quáng.",Công nghệ & Khoa học,2025-06-23T12:00:00+07:00,24h,data/images/article_2138_image.png,clickbait
article_0337,https://tuoitre.vn/nguoi-viet-o-my-mong-on-dinh-kinh-doanh-20250616075151804.htm,Người Việt ở Mỹ mong ổn định kinh doanh,Người Việt tại Los Angeles (bang California) cho biết sự kiện biểu tình 'Ngày không vua' ở đây rất đông khiến đường sá bị đóng hết. Bác sĩ cũng không thể đi làm vì đoàn người biểu tình chặn đường đến bệnh viện...,Quốc tế,2025-06-16T12:52:00+07:00,Tuổi Trẻ,data/images/article_0337_image.png,non-clickbait
article_2046,https://thanhnien.vn/bieu-trung-mat-troi-logo-cua-sun-phuquoc-airways-co-y-nghia-gi-185250621131744863.htm,"Biểu trưng mặt trời, logo của Sun PhuQuoc Airways có ý nghĩa gì?",Sun PhuQuoc Airways - hãng bay hướng tới mô hình hàng không nghỉ dưỡng đầu tiên tại Việt Nam do Sun Group đầu tư và phát triển - chính thức công bố biểu trưng (logo) nhận diện thương hiệu.,Other,2025-06-21T13:22:00+07:00,Thanh Niên,data/images/article_2046_image.png,clickbait
article_1405,https://vnexpress.net/nguoi-beo-phi-bi-ky-thi-4904633.html,Người béo phì bị kỳ thị,"Béo phì là bệnh mạn tính liên quan rối loạn chuyển hóa, không toàn hoàn do lối sống ham ăn, lười vận động như nhiều người vẫn kỳ thị.",Other,2025-06-22T08:08:00+07:00,VnExpress,data/images/article_1405_image.png,non-clickbait
article_1290,https://www.saostar.vn/dien-anh/trieu-le-dinh-lep-ve-truoc-duong-mich-trong-tuong-vien-long-202506180856564059.html,Triệu Lệ Dĩnh lép vế trước Dương Mịch trong Tương Viên Lộng,Từng được khen ngợi về diễn xuất nhưng giờ Triệu Lệ Dĩnh lại bị Dương Mịch lấn át,Giải trí & Showbiz,2025-06-18T18:26:24.901+07:00,SaoStar,data/images/article_1290_image.png,clickbait
article_3375,https://thanhnien.vn/o-to-con-lai-di-lui-tren-cao-toc-phat-tien-den-40-trieu-van-khong-so-185250622143547353.htm,"Ô tô con lại đi lùi trên cao tốc, phạt tiền đến 40 triệu vẫn chưa sợ?","Lái xe đi lùi trên cao tốc là hành vi cực kỳ nguy hiểm và cũng đang áp dụng mức xử phạt rất cao (phạt tiền lên đến 40 triệu đồng), thế nhưng nhiều tài xế dường như vẫn chưa biết sợ.",Other,2025-06-23T10:59:00+07:00,Thanh Niên,data/images/article_3375_image.png,clickbait
article_2534,https://vnexpress.net/cu-dup-diem-10-cua-nu-thu-khoa-chuyen-toan-4902980.html,Cú đúp điểm 10 của nữ thủ khoa chuyên Toán,"Hải PhòngThùy Linh là thủ khoa lớp 10 chuyên Toán, THPT chuyên Trần Phú với điểm tuyệt đối ở hai bài thi Toán và Tiếng Anh.",Other,2025-06-17T22:41:00+07:00,VnExpress,data/images/article_2534_image.png,non-clickbait
article_2424,https://baomoi.com/bat-36-lanh-dao-can-bo-vien-phap-y-tam-than-trung-uong-lien-quan-duong-day-chay-giam-dinh-tam-than-c52573733.epi,"Bắt 36 lãnh đạo, cán bộ Viện pháp y tâm thần Trung ương liên quan đường dây 'chạy' giám định tâm thần - Báo Tiền Phong","Công an TP Hà Nội vừa triệt phá đường dây 'chạy' kết luận giám định tâm thần tại Viện pháp y tâm thần Trung ương, Hà Nội và tỉnh Thanh Hóa; trong đó khởi tố và áp dụng biện pháp ngăn chặn đối với 40 đối tượng, bao gồm 36 bị can là lãnh đạo, cán bộ Viện pháp y tâm thần Trung ương.",Chính trị & An ninh,2025-06-23T09:13:00.000Z,Báo Mới,data/images/article_2424_image.png,non-clickbait
article_2537,https://vnexpress.net/hoc-sinh-viet-nam-dat-thanh-tich-chua-tung-co-tai-olympic-vat-ly-chau-au-4902883.html,Học sinh Việt Nam đạt thành tích chưa từng có tại Olympic Vật lý châu Âu,"Học sinh Việt Nam giành hai huy chương vàng tại Olympic Vật lý châu Âu (EuPhO), thành tích cao nhất từ khi tham gia vào năm 2019.",Other,2025-06-17T16:50:00+07:00,VnExpress,data/images/article_2537_image.png,clickbait
article_2935,https://www.saostar.vn/du-lich-kham-pha/bung-no-xu-huong-du-lich-trai-nghiem-van-hoa-le-hoi-mua-he-nam-nay-202505112339070851.html,"Bùng nổ xu hướng du lịch trải nghiệm văn hóa, lễ hội mùa hè năm nay","Không chỉ là những kỳ nghỉ, mùa hè năm nay trở thành hành trình khám phá văn hóa và sống trọn trong không khí lễ hội sôi động trên khắp mọi miền đất nước.",Du lịch & Ẩm thực,2025-05-12T06:00:00.000+07:00,SaoStar,data/images/article_2935_image.png,non-clickbait
article_2669,https://www.saostar.vn/cong-nghe/google-hop-nhat-ten-mien-chien-luoc-seo-noi-dia-vao-giai-doan-moi-202504170035287271.html,Google hợp nhất tên miền: Chiến lược SEO nội địa bước vào giai đoạn mới,"Trong một động thái thay đổi hạ tầng dịch vụ tìm kiếm toàn cầu, Google xác nhận sẽ dần dần chuyển hướng người dùng khỏi các tên miền cấp quốc gia.",Công nghệ & Khoa học,2025-04-17T00:42:52.644+07:00,SaoStar,data/images/article_2669_image.png,non-clickbait
article_0565,https://vnexpress.net/hanwha-life-viet-nam-ra-mat-san-pham-bao-hiem-moi-4904376.html,Hanwha Life Việt Nam ra mắt sản phẩm bảo hiểm mới,"Hanwha Life Việt Nam giới thiệu sản phẩm mới gồm bảo hiểm liên kết chung ""Đồng hành vững bước"", ""Bảo hiểm 100 bệnh hiểm nghèo"" và ""Đồng hành trước rủi ro do tai nạn"".",Kinh doanh & Kinh tế,2025-06-23T08:00:00+07:00,VnExpress,data/images/article_0565_image.png,non-clickbait
article_1418,https://vnexpress.net/lam-gi-de-kiem-soat-tram-cam-4904459.html,Làm gì để kiểm soát trầm cảm?,"Triệu chứng trầm cảm càng tăng nặng khi càng căng thẳng, lo lắng, nên người bệnh cần thư giãn, tập và ăn uống phù hợp.",Other,2025-06-22T08:00:00+07:00,VnExpress,data/images/article_1418_image.png,non-clickbait
article_2632,https://vietnamnet.vn/bat-giu-6-doi-tuong-hiep-dam-be-gai-14-tuoi-trong-rung-cao-su-o-dak-lak-2412412.html,Bắt 6 đối tượng hiếp dâm bé gái trong rừng cao su ở Đắk Lắk,"Công an tỉnh Đắk Lắk vừa khởi tố, bắt tạm giam 6 đối tượng để điều tra về hành vi hiếp dâm bé gái 14 tuổi trong rừng cao su.",Chính trị & An ninh,2025-06-17T19:10:00+07:00,VietNamNet,data/images/article_2632_image.png,clickbait
article_1032,https://www.24h.com.vn/kinh-doanh/tai-san-cua-sieu-nhan-hong-kong-ly-gia-thanh-hien-con-bao-nhieu-c161a1673925.html,"Tài sản của ""siêu nhân Hong Kong” Lý Gia Thành hiện còn bao nhiêu?","Năm 2025 đánh dấu diễn biến mới trong giới siêu giàu Hong Kong: số lượng tỷ phú tiếp tục tăng, tổng tài sản cán mốc mới, đồng thời chứng kiến sự ra đi của một trong những đại diện tiêu biểu.",Kinh doanh & Kinh tế,2025-06-19T13:42:00+07:00,24h,data/images/article_1032_image.png,non-clickbait
article_3546,https://vietnamnet.vn/ban-doc-giup-do-em-nguyen-thi-tra-my-mac-ung-thu-xuong-gan-90-trieu-dong-2411266.html,Bạn đọc giúp đỡ em Nguyễn Thị Trà My mắc ung thư xương gần 90 triệu đồng,"Nhiều bạn đọc Báo VietNamNet đã chung tay hỗ trợ em Trà My không may mắc ung thư xương số tiền 88.742.187 đồng, giúp em có kinh phí tiếp tục điều trị bệnh.",Other,2025-06-14T09:00:00+07:00,VietNamNet,data/images/article_3546_image.png,non-clickbait
article_1307,https://www.24h.com.vn/thi-truong-tieu-dung/vi-sao-nhieu-nguoi-dua-nhau-san-lung-dua-hau-tao-mini-c52a1674712.html,Vì sao nhiều người đua nhau săn lùng dưa hấu táo mini?,Dưa hấu táo mini đang tạo cơn sốt trong giới yêu trái cây lạ. Giá dao động từ 40.000–70.000 đồng/quả nhưng nhiều nơi vẫn không có hàng để bán.,Kinh doanh & Kinh tế,2025-06-22T11:38:26+07:00,24h,data/images/article_1307_image.png,clickbait
article_1729,https://vnexpress.net/alcaraz-gianh-danh-hieu-atp-tour-thu-21-4904972.html,Alcaraz giành danh hiệu ATP Tour thứ 21,"AnhCarlos Alcaraz đoạt chức vô địch thứ năm trong mùa 2025, sau khi hạ Jiri Lehecka 7-5, 6-7(5), 6-2 ở chung kết Queen’s Club Championships ngày 22/6.",Thể thao,2025-06-23T10:03:00+07:00,VnExpress,data/images/article_1729_image.png,non-clickbait
article_1407,https://vnexpress.net/ai-khong-nen-an-yen-sao-4899639.html,Ai không nên ăn yến sào?,"Yến sào là món yêu thích của gia đình tôi nhưng nghe nói không phải ai cũng nên ăn, điều này có đúng? (Thúy, 32 tuổi, Hà Nội)",Other,2025-06-22T05:00:00+07:00,VnExpress,data/images/article_1407_image.png,clickbait
article_1361,https://baomoi.com/sinh-vien-ha-noi-tim-hieu-nghi-dinh-70-ve-hoa-don-dien-tu-c52572595.epi,Sinh viên Hà Nội tìm hiểu Nghị định 70 về hóa đơn điện tử - Chuyên trang Sinh viên Việt Nam - Báo Tiền Phong,"Talkshow 'Hành trang Thuế cho công dân số', do CLB Kế toán, khoa Kinh tế, trường ĐH Mở Hà Nội thu hút đông đảo sinh viên, chuyên gia tham gia, mang đến góc nhìn thực tiễn về thuế, hóa đơn điện tử trong thời đại số.",Other,2025-06-23T07:23:51.000Z,Báo Mới,data/images/article_1361_image.png,non-clickbait
article_1501,https://vietnamnet.vn/tong-thong-ukraine-canh-bao-se-tan-cong-tam-xa-nhieu-hon-vao-nga-2414108.html,Tổng thống Ukraine cảnh báo sẽ tấn công tầm xa nhiều hơn vào Nga,"Tổng thống Ukraine Volodymyr Zelensky cho biết, quân đội nước này sẽ thực hiện thêm nhiều cuộc tấn công tầm xa vào các cơ sở sâu bên trong lãnh thổ Nga.",Quốc tế,2025-06-23T14:30:00+07:00,VietNamNet,data/images/article_1501_image.png,non-clickbait
article_2180,https://baomoi.com/sun-phuquoc-airways-ra-mat-logo-nhan-dien-thuong-hieu-ban-sac-viet-vuon-tam-quoc-te-c52572980.epi,Sun PhuQuoc Airways ra mắt logo nhận diện thương hiệu: Bản sắc Việt vươn tầm quốc tế - Báo Nhân Dân,"Sun PhuQuoc Airways (SPA), hãng bay hướng tới mô hình hàng không nghỉ dưỡng đầu tiên tại Việt Nam do Sun Group đầu tư và phát triển, chính thức công bố logo nhận diện thương hiệu.",Other,2025-06-23T08:08:00.000Z,Báo Mới,data/images/article_2180_image.png,non-clickbait
article_3782,https://www.24h.com.vn/du-lich-24h/thao-nguyen-bui-hui-vao-mua-dep-nhat-dan-me-xe-dich-do-ve-c76a1672110.html,"Thảo nguyên Bùi Hui vào mùa đẹp nhất, dân mê xê dịch đổ về","Ẩn mình giữa núi Ba Tơ (Quảng Ngãi), thảo nguyên Bùi Hui gây ấn tượng với khung cảnh cỏ xanh bát ngát, mây trắng vờn đỉnh, là điểm cắm trại lý tưởng mùa hè.",Du lịch & Ẩm thực,2025-06-13T10:00:00+07:00,24h,data/images/article_3782_image.png,non-clickbait
article_3115,https://thanhnien.vn/thong-tan-xa-viet-nam-ra-mat-chuyen-trang-thong-tin-da-phuong-tien-185250621154827114.htm,Thông tấn xã Việt Nam ra mắt chuyên trang thông tin đa phương tiện,Chuyên trang thông tin đa phương tiện ra mắt tiếp tục nhấn mạnh vai trò cơ quan truyền thông chủ lực đa phương tiện của Thông tấn xã Việt Nam và đáp ứng nhu cầu thông tin của công chúng trong kỷ nguyên số.,Other,2025-06-21T15:59:00+07:00,Thanh Niên,data/images/article_3115_image.png,non-clickbait
article_0231,https://baomoi.com/inter-miami-truoc-nguong-cua-lich-su-c52572210.epi,Inter Miami trước ngưỡng cửa lịch sử - Tạp chí Tri thức,Một chiến thắng trước Palmeiras ở lượt trận cuối bảng A FIFA Club World Cup 2025 sẽ giúp Inter Miami viết nên lịch sử cho CLB và cả giải MLS.,Thể thao,2025-06-23T06:15:33.000Z,Báo Mới,data/images/article_0231_image.png,clickbait
article_2925,https://www.saostar.vn/du-lich-kham-pha/mua-he-nay-doi-gio-len-rung-xem-sao-202505240014041216.html,"Mùa hè này, đổi gió lên rừng xem sao?","Hè đến đâu chỉ có biển, đổi gió lên rừng xem thú vị hơn không.",Du lịch & Ẩm thực,2025-05-24T06:00:00.000+07:00,SaoStar,data/images/article_2925_image.png,clickbait
article_2847,https://thanhnien.vn/da-nang-dau-play-off-voi-binh-phuoc-cong-phuong-so-tai-bui-tien-dung-khi-nao-18525062219113634.htm,Đà Nẵng và Bình Phước đấu play-off tranh vé V-League: Công Phượng so tài Bùi Tiến Dũng khi nào?,CLB Đà Nẵng sẽ phải đấu play-off với Bình Phước để tranh suất dự V-League mùa tới.,Other,2025-06-22T19:33:00+07:00,Thanh Niên,data/images/article_2847_image.png,non-clickbait
article_1375,https://vnexpress.net/tac-hai-cua-viec-quay-do-nhua-trong-lo-vi-song-4905021.html,Tác hại của việc quay đồ nhựa trong lò vi sóng,"Hâm nóng thức ăn trong hộp nhựa bằng lò vi sóng có thể làm tăng nguy cơ phơi nhiễm vi nhựa, hóa chất, gây hại cho sức khỏe.",Other,2025-06-23T13:23:00+07:00,VnExpress,data/images/article_1375_image.png,non-clickbait
article_1116,https://vnexpress.net/tan-hoang-minh-duoc-thi-diem-lam-du-an-1-800-ty-o-nha-trang-4904580.html,Tân Hoàng Minh được thí điểm làm dự án 1.800 tỷ ở Nha Trang,UBND tỉnh Khánh Hòa vừa cho doanh nghiệp thuộc Tập đoàn Tân Hoàng Minh thí điểm làm dự án có vốn 1.800 tỷ đồng tại Nha Trang.,Other,2025-06-21T21:47:00+07:00,VnExpress,data/images/article_1116_image.png,non-clickbait
article_3566,https://www.24h.com.vn/o-to/top-xe-suv-an-khach-bac-nhat-tai-viet-nam-2025-c747a1673878.html,Top xe SUV ăn khách bậc nhất tại Việt Nam 2025,"Những mẫu SUV cỡ nhỏ nổi bật với thiết kế hiện đại và nội thất tiện nghi, là lựa chọn lý tưởng cho di chuyển trong đô thị.",Xe & Vận tải,2025-06-20T08:00:00+07:00,24h,data/images/article_3566_image.png,clickbait
article_0083,https://thanhnien.vn/tong-bi-thu-cong-an-nhan-dan-di-dau-trong-sap-xep-tinh-gon-bo-may-185250619203420958.htm,"Tổng Bí thư: Công an nhân dân đi đầu trong sắp xếp, tinh gọn bộ máy","Ngày 19.6, tại Hà Nội, Tổng Bí thư Tô Lâm đã tham dự, chỉ đạo Hội nghị Đảng ủy Công an T.Ư 6 tháng đầu năm, đánh giá kết quả công tác và đề ra phương hướng trọng tâm 6 tháng cuối năm.",Chính trị & An ninh,2025-06-19T21:22:00+07:00,Thanh Niên,data/images/article_0083_image.png,non-clickbait
article_0390,https://vietnamnet.vn/ong-le-thanh-nam-giu-chuc-chanh-van-phong-ubnd-tp-ha-noi-2414041.html,Ông Lê Thanh Nam giữ chức Chánh Văn phòng UBND TP Hà Nội,"Ông Lê Thanh Nam, Phó Trưởng ban Tổ chức Thành ủy Hà Nội, giữ chức vụ Chánh Văn phòng UBND TP Hà Nội thay ông Trương Việt Dũng.",Tin tức tổng hợp,2025-06-23T09:59:00+07:00,VietNamNet,data/images/article_0390_image.png,non-clickbait
article_1194,https://thanhnien.vn/vuon-thu-moi-toanh-ngay-trung-tam-tphcm-he-2025-capybara-cay-meerkat-be-nao-cung-me-185250622173433468.htm,"Vườn thú mới toanh ngay trung tâm TP.HCM hè 2025: Capybara, cầy Meerkat... bé nào cũng mê","Vườn thú mới ở trung tâm TP.HCM hè 2025 có capybara, cầy Meerkat, sóc Bắc Mỹ... thu hút trẻ em vì quá đáng yêu, dễ tương tác, chụp ảnh.",Other,2025-06-22T19:11:00+07:00,Thanh Niên,data/images/article_1194_image.png,non-clickbait
article_0839,https://vnexpress.net/my-xay-toa-nha-go-cao-nhat-the-gioi-4895181.html,Mỹ xây tòa nhà gỗ cao nhất thế giới,"Tòa nhà bằng gỗ khối kết hợp bê tông gia cố sắp được xây tại Milwaukee, bang Wisconsin với chiều cao 114,3 m.",Công nghệ & Khoa học,2025-06-22T10:00:00+07:00,VnExpress,data/images/article_0839_image.png,non-clickbait
